hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY,postTime
3211991029,"39.886217,116.468185",72,http://bj.xiaozhu.com/fangzi/3211991029.html,沙发出租,0,朝阳劲松农光里小区213号楼,3211198829,http://www.xiaozhu.com/fangdong/3211198829/,1,25,3室1厅1卫1厨1阳台,3,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
3669608229,"40.158416,116.309965",72,http://bj.xiaozhu.com/fangzi/3669608229.html,单间出租,3,昌平沙河镇绿城雅居,3634459929,http://www.xiaozhu.com/fangdong/3634459929/,1,22,3室1厅2卫1厨2阳台,3,1,2,1,2,3,4,可能与其他房客分住不同房间,1,bj,
2986218462,"39.91916,116.639718",75,http://bj.xiaozhu.com/fangzi/2986218462.html,单间出租,4,通州西马庄17号楼,1912528671,http://www.xiaozhu.com/fangdong/1912528671/,1,5,4室2厅2卫1厨2阳台,4,2,2,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2016-05-21
5174160013,"39.874968,116.465387",75,http://bj.xiaozhu.com/fangzi/5174160013.html,单间出租,0,朝阳嘉多丽园,4507372213,http://www.xiaozhu.com/fangdong/4507372213/,1,15,4室1厅2卫1厨1阳台,4,1,2,1,1,1,4,可能与其他房客分住不同房间,1,bj,
5125418413,"39.91523,116.509326",75,http://bj.xiaozhu.com/fangzi/5125418413.html,床位出租,0,朝阳一线国际惠润园,4189855429,http://www.xiaozhu.com/fangdong/4189855429/,1,25,3室1厅2卫1厨1阳台,3,1,2,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
1380380134,"40.081348,116.4189",75,http://bj.xiaozhu.com/fangzi/1380380134.html,单间出租,5,昌平天通苑西二区(离地铁站天通苑5分钟),1331436335,http://www.xiaozhu.com/fangdong/1331436335/,1,15,4室0厅3卫0厨0阳台,4,0,3,0,0,1,4,可能与其他房客分住不同房间,1,bj,
4873960113,"40.0798,116.413586",75,http://bj.xiaozhu.com/fangzi/4873960113.html,单间出租,1,昌平天通苑西二区4号楼,2661283663,http://www.xiaozhu.com/fangdong/2661283663/,1,18,4室0厅1卫0厨0阳台,4,0,1,0,0,2,4,可能与其他房客分住不同房间,1,bj,
4768442514,"39.889345,116.47193",75,http://bj.xiaozhu.com/fangzi/4768442514.html,单间出租,0,朝阳劲松地铁站农光里小区,4507372213,http://www.xiaozhu.com/fangdong/4507372213/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,1,4,可能与其他房客分住不同房间,1,bj,
1684561635,"40.130981,116.221947",75,http://bj.xiaozhu.com/fangzi/1684561635.html,单间出租,5,海淀上庄镇,1684462335,http://www.xiaozhu.com/fangdong/1684462335/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1237712135,"39.879154,116.703789",75,http://bj.xiaozhu.com/fangzi/1237712135.html,床位出租,4,通州金隅自由筑,1167478375,http://www.xiaozhu.com/fangdong/1167478375/,2,70,2室1厅1卫1厨0阳台,2,1,1,1,0,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2015-08-03
4874860913,"40.0798,116.413586",76,http://bj.xiaozhu.com/fangzi/4874860913.html,单间出租,2,昌平天通苑西二区4号楼,2661283663,http://www.xiaozhu.com/fangdong/2661283663/,1,18,4室0厅1卫0厨0阳台,4,0,1,0,0,2,4,可能与其他房客分住不同房间,1,bj,
4029380630,"39.649965,116.250336",77,http://bj.xiaozhu.com/fangzi/4029380630.html,单间出租,0,大兴航天兴汉小区,3916187729,http://www.xiaozhu.com/fangdong/3916187729/,1,20,2室1厅2卫1厨1阳台,2,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4587812513,"40.131126,116.333069",76,http://bj.xiaozhu.com/fangzi/4587812513.html,整租,0,昌平回龙观小沙河村,3868403929,http://www.xiaozhu.com/fangdong/3868403929/,2,30,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,
3425937929,"39.929321,116.595245",79,http://bj.xiaozhu.com/fangzi/3425937929.html,床位出租,4,朝阳柏林爱乐三期,1694082135,http://www.xiaozhu.com/fangdong/1694082135/,1,30,2室1厅1卫1厨1阳台,2,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
1829587734,"39.998535,116.505875",79,http://bj.xiaozhu.com/fangzi/1829587734.html,床位出租,5,朝阳彩虹路,1768723835,http://www.xiaozhu.com/fangdong/1768723835/,1,12,6室3厅4卫1厨2阳台,6,3,4,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,2,bj,
1166853575,"39.976447,116.379815",78,http://bj.xiaozhu.com/fangzi/1166853575.html,沙发出租,5,海淀北太平庄马甸西路月季园小区(牡丹园地铁东南600米),606183100,http://www.xiaozhu.com/fangdong/606183100/,1,20,2室2厅1卫1厨1阳台,2,2,1,1,1,2,3,可能与其他房客分享一个房间,1,bj,
2605686062,"39.853333,116.375694",79,http://bj.xiaozhu.com/fangzi/2605686062.html,床位出租,4,丰台嘉园二里,1748391135,http://www.xiaozhu.com/fangdong/1748391135/,1,20,1室1厅1卫1厨1阳台,1,1,1,1,1,3,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
1613116035,"39.907406,116.60051",79,http://bj.xiaozhu.com/fangzi/1613116035.html,沙发出租,4,朝阳远洋一方,1158666305,http://www.xiaozhu.com/fangdong/1158666305/,1,15,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
3551672429,"39.887407,116.473476",79,http://bj.xiaozhu.com/fangzi/3551672429.html,床位出租,3,朝阳劲松农光里甲202一门,3206519229,http://www.xiaozhu.com/fangdong/3206519229/,1,15,4室2厅2卫1厨1阳台,4,2,2,1,1,2,3,可能与其他房客分享一个房间,2,bj,
5049413713,"39.88298,116.674591",78,http://bj.xiaozhu.com/fangzi/5049413713.html,单间出租,0,通州云景东路金桥时代家园,1255229635,http://www.xiaozhu.com/fangdong/1255229635/,1,9,3室2厅2卫1厨1阳台,3,2,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
3354027529,"39.875588,116.473782",78,http://bj.xiaozhu.com/fangzi/3354027529.html,沙发出租,1,朝阳芳华苑108号楼,3289543629,http://www.xiaozhu.com/fangdong/3289543629/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,1,3,可能与其他房客分享一个房间,1,bj,
1140037965,"40.084316,116.376015",79,http://bj.xiaozhu.com/fangzi/1140037965.html,单间出租,4,昌平华龙苑中里小区,1035554478,http://www.xiaozhu.com/fangdong/1035554478/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
803822439,"39.864868,116.190041",79,http://bj.xiaozhu.com/fangzi/803822439.html,单间出租,4,丰台大灰厂路旁,586616200,http://www.xiaozhu.com/fangdong/586616200/,1,22,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4063913829,"39.911805,116.559371",79,http://bj.xiaozhu.com/fangzi/4063913829.html,单间出租,4,朝阳北花园小区二号院二号楼,1304206835,http://www.xiaozhu.com/fangdong/1304206835/,1,12,3室1厅2卫1厨2阳台,3,1,2,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4611476413,"39.764814,116.317764",79,http://bj.xiaozhu.com/fangzi/4611476413.html,单间出租,1,大兴兴泰街5号院,4378270313,http://www.xiaozhu.com/fangdong/4378270313/,1,20,5室3厅3卫1厨1阳台,5,3,3,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4265803613,"39.761895,116.317861",79,http://bj.xiaozhu.com/fangzi/4265803613.html,床位出租,2,大兴兴康家园,4265343113,http://www.xiaozhu.com/fangdong/4265343113/,1,30,2室2厅1卫1厨1阳台,2,2,1,1,1,2,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
4904089814,"39.896721,116.413504",79,http://bj.xiaozhu.com/fangzi/4904089814.html,单间出租,2,东城金鱼池西区9号楼,4882457913,http://www.xiaozhu.com/fangdong/4882457913/,1,20,4室2厅2卫1厨1阳台,4,2,2,1,1,3,1,与房东分别住不同房间可能与其他房客分住不同房间,3,bj,
4204167029,"39.987004,116.329581",78,http://bj.xiaozhu.com/fangzi/4204167029.html,床位出租,2,海淀中关村甲392号中科院东南小区,3412528629,http://www.xiaozhu.com/fangdong/3412528629/,1,26,2室1厅1卫1厨1阳台,2,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,2,bj,
3109615428,"39.887878,116.452901",78,http://bj.xiaozhu.com/fangzi/3109615428.html,床位出租,1,朝阳劲松七区,606183100,http://www.xiaozhu.com/fangdong/606183100/,1,20,3室0厅1卫1厨1阳台,3,0,1,1,1,2,3,可能与其他房客分享一个房间,1,bj,
4120607529,"39.988608,116.310663",78,http://bj.xiaozhu.com/fangzi/4120607529.html,床位出租,1,海淀苏州街,4016569029,http://www.xiaozhu.com/fangdong/4016569029/,1,13,3室2厅2卫1厨1阳台,3,2,2,1,1,1,3,可能与其他房客分享一个房间,1,bj,
4390962814,"39.913445,116.278174",78,http://bj.xiaozhu.com/fangzi/4390962814.html,单间出租,1,海淀复兴路32号院,4131056429,http://www.xiaozhu.com/fangdong/4131056429/,1,8,4室1厅1卫1厨0阳台,4,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
1252854335,"39.936245,116.65387",79,http://bj.xiaozhu.com/fangzi/1252854335.html,单间出租,4,通州永顺镇,1252697635,http://www.xiaozhu.com/fangdong/1252697635/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
5082187114,"39.894232,116.303821",79,http://bj.xiaozhu.com/fangzi/5082187114.html,单间出租,0,丰台莲花池西路10号莲宝路10号院,914348259,http://www.xiaozhu.com/fangdong/914348259/,1,6,1室1厅1卫1厨1阳台,1,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
3573611529,"39.934526,116.585683",78,http://bj.xiaozhu.com/fangzi/3573611529.html,单间出租,1,朝阳常营黄渠苹果派,78117600,http://www.xiaozhu.com/fangdong/78117600/,1,12,3室1厅1卫1厨0阳台,3,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
2323688763,"39.811055,116.496822",78,http://bj.xiaozhu.com/fangzi/2323688763.html,床位出租,1,大兴亦庄林肯公园一期,1424402035,http://www.xiaozhu.com/fangdong/1424402035/,2,55,1室1厅1卫1厨0阳台,1,1,1,1,0,1,3,可能与其他房客分享一个房间,2,bj,
1415218735,"39.913258,116.637581",79,http://bj.xiaozhu.com/fangzi/1415218735.html,单间出租,5,通州八里桥南街十一号院,1384015435,http://www.xiaozhu.com/fangdong/1384015435/,1,20,1室1厅1卫1厨1阳台,1,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
2859810262,"40.153717,116.564673",79,http://bj.xiaozhu.com/fangzi/2859810262.html,整租,5,顺义后沙峪镇张喜庄集酷小镇,2859447063,http://www.xiaozhu.com/fangdong/2859447063/,2,30,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,bj,
5263527814,"40.123357,116.373179",78,http://bj.xiaozhu.com/fangzi/5263527814.html,单间出租,0,昌平北七家镇宏福苑北区,4215905213,http://www.xiaozhu.com/fangdong/4215905213/,1,22,2室2厅1卫1厨2阳台,2,2,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4404103913,"40.171935,116.274644",78,http://bj.xiaozhu.com/fangzi/4404103913.html,整租,0,昌平沙河北街家园五区,2378095263,http://www.xiaozhu.com/fangdong/2378095263/,2,25,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
2428496562,"39.934959,116.583885",78,http://bj.xiaozhu.com/fangzi/2428496562.html,单间出租,1,朝阳苹果派,78117600,http://www.xiaozhu.com/fangdong/78117600/,1,15,2室1厅1卫1厨0阳台,2,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
2859516963,"40.153717,116.564673",79,http://bj.xiaozhu.com/fangzi/2859516963.html,整租,4,顺义后沙峪镇张喜庄集酷小镇,2859447063,http://www.xiaozhu.com/fangdong/2859447063/,2,30,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,bj,
2037792981,"40.075525,116.33872",79,http://bj.xiaozhu.com/fangzi/2037792981.html,床位出租,1,昌平回龙观新龙城三期,1996586971,http://www.xiaozhu.com/fangdong/1996586971/,1,25,2室1厅1卫1厨2阳台,2,1,1,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
4709420413,"39.917763,116.481159",80,http://bj.xiaozhu.com/fangzi/4709420413.html,床位出租,5,朝阳光华路2号阳光100国际公寓B座,4006124329,http://www.xiaozhu.com/fangdong/4006124329/,2,50,3室2厅3卫1厨2阳台,3,2,3,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2016-09-19
4709705713,"39.917763,116.481159",80,http://bj.xiaozhu.com/fangzi/4709705713.html,床位出租,5,朝阳光华路2号阳光100国际公寓B座,4006124329,http://www.xiaozhu.com/fangdong/4006124329/,2,60,3室2厅3卫1厨2阳台,3,2,3,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2016-09-19
629110800,"40.012691,116.380356",80,http://bj.xiaozhu.com/fangzi/629110800.html,单间出租,5,朝阳北沙滩八号院,57825700,http://www.xiaozhu.com/fangdong/57825700/,1,5,4室1厅1卫1厨1阳台,4,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2014-11-25
277130400,"39.887928,116.474007",80,http://bj.xiaozhu.com/fangzi/277130400.html,沙发出租,4,朝阳劲松桥东南磨房路,119619400,http://www.xiaozhu.com/fangdong/119619400/,1,10,2室1厅1卫1厨1阳台,2,1,1,1,1,1,3,可能与其他房客分享一个房间,1,bj,2014-03-28
3490349329,"39.963193,116.845149",80,http://bj.xiaozhu.com/fangzi/3490349329.html,单间出租,4,燕郊学院大街上上城福成五期东院,3285612129,http://www.xiaozhu.com/fangdong/3285612129/,1,10,2室0厅1卫1厨1阳台,2,0,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1069393078,"39.964325,116.584503",80,http://bj.xiaozhu.com/fangzi/1069393078.html,单间出租,4,朝阳管庄路,827812538,http://www.xiaozhu.com/fangdong/827812538/,1,20,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
2100242382,"40.164371,116.265868",80,http://bj.xiaozhu.com/fangzi/2100242382.html,单间出租,4,昌平北街家园6区15号楼,1691067935,http://www.xiaozhu.com/fangdong/1691067935/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4718575313,"39.917763,116.481159",80,http://bj.xiaozhu.com/fangzi/4718575313.html,床位出租,0,朝阳光华路2号阳光100国际公寓B座,4006124329,http://www.xiaozhu.com/fangdong/4006124329/,2,60,3室2厅3卫1厨2阳台,3,2,3,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,2016-09-19
4982931314,"39.84309,116.375218",80,http://bj.xiaozhu.com/fangzi/4982931314.html,单间出租,1,丰台马家堡西路星河苑2号院,4973131813,http://www.xiaozhu.com/fangdong/4973131813/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1912410571,"39.923855,116.201744",80,http://bj.xiaozhu.com/fangzi/1912410571.html,单间出租,4,石景山地铁古城家园2号楼,1912392071,http://www.xiaozhu.com/fangdong/1912392071/,1,12,3室0厅1卫1厨1阳台,3,0,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
5273364914,"40.08228,116.367733",80,http://bj.xiaozhu.com/fangzi/5273364914.html,单间出租,0,朝阳昌平区回龙观镇国风美唐三期19号楼,5273226013,http://www.xiaozhu.com/fangdong/5273226013/,1,20,2室1厅1卫1厨2阳台,2,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4812055013,"39.905967,116.478371",80,http://bj.xiaozhu.com/fangzi/4812055013.html,沙发出租,0,朝阳百子湾路32号苹果社区北区1号楼,4710289413,http://www.xiaozhu.com/fangdong/4710289413/,1,20,3室1厅1卫1厨3阳台,3,1,1,1,3,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
3919745729,"39.952001,116.562272",80,http://bj.xiaozhu.com/fangzi/3919745729.html,沙发出租,0,朝阳朝新嘉园东里四区3号楼,109290000,http://www.xiaozhu.com/fangdong/109290000/,2,110,3室2厅2卫1厨0阳台,3,2,2,1,0,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
631303601,"39.981377,116.402992",80,http://bj.xiaozhu.com/fangzi/631303601.html,床位出租,3,朝阳北土城,435840200,http://www.xiaozhu.com/fangdong/435840200/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,3,可能与其他房客分享一个房间,1,bj,
4180039829,"40.158367,116.305923",80,http://bj.xiaozhu.com/fangzi/4180039829.html,单间出租,1,昌平沙河镇沙河地铁绿城雅居小区,533954400,http://www.xiaozhu.com/fangdong/533954400/,1,20,3室2厅2卫1厨2阳台,3,2,2,1,2,2,4,可能与其他房客分住不同房间,1,bj,
4206353529,"40.159778,116.310235",80,http://bj.xiaozhu.com/fangzi/4206353529.html,单间出租,2,昌平百沙路绿城雅居1号楼3单元,3634459929,http://www.xiaozhu.com/fangdong/3634459929/,1,28,3室1厅2卫1厨2阳台,3,1,2,1,2,2,4,可能与其他房客分住不同房间,1,bj,
4792559613,"39.9245,116.65807",80,http://bj.xiaozhu.com/fangzi/4792559613.html,单间出租,0,通州永顺东里2号院,3500853929,http://www.xiaozhu.com/fangdong/3500853929/,1,25,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
3610801230,"39.812343,116.377329",80,http://bj.xiaozhu.com/fangzi/3610801230.html,单间出租,0,丰台槐房西路南新庭苑北区21号楼,3397420929,http://www.xiaozhu.com/fangdong/3397420929/,1,15,2室1厅1卫1厨2阳台,2,1,1,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
317157401,"40.081981,116.361726",80,http://bj.xiaozhu.com/fangzi/317157401.html,床位出租,5,昌平龙跃苑东二区,21075700,http://www.xiaozhu.com/fangdong/21075700/,1,5,2室1厅1卫1厨1阳台,2,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,bj,
3009528729,"39.88763,116.67015",80,http://bj.xiaozhu.com/fangzi/3009528729.html,单间出租,2,通州梨园新城阳光35号楼,3009478029,http://www.xiaozhu.com/fangdong/3009478029/,1,18,2室0厅1卫1厨1阳台,2,0,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1618866935,"40.155178,116.390297",80,http://bj.xiaozhu.com/fangzi/1618866935.html,单间出租,3,昌平讲礼村,892581559,http://www.xiaozhu.com/fangdong/892581559/,1,10,3室2厅2卫1厨1阳台,3,2,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2015-10-21
1597216934,"40.155342,116.390312",80,http://bj.xiaozhu.com/fangzi/1597216934.html,单间出租,0,昌平讲礼村明利达小区,892581559,http://www.xiaozhu.com/fangdong/892581559/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,2015-10-16
2760653963,"39.650918,115.558088",80,http://bj.xiaozhu.com/fangzi/2760653963.html,单间出租,0,房山十渡镇北石门村,2760645663,http://www.xiaozhu.com/fangdong/2760645663/,1,18,5室1厅5卫1厨1阳台,5,1,5,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,2,bj,
2900391062,"39.650918,115.558088",80,http://bj.xiaozhu.com/fangzi/2900391062.html,单间出租,0,房山十渡镇北石门村,2760645663,http://www.xiaozhu.com/fangdong/2760645663/,1,18,4室1厅4卫1厨1阳台,4,1,4,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
